OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPercent,Channel,Country
O006828,2025-02-03,C00328,P003,2,42.16,0.0,Website,ES
O006829,2025-02-03,C01060,P020,2,60.77,0.0,Amazon,UK
O006830,2025-02-03,C01086,P001,3,61.0,0.0,Amazon,DE
O006831,2025-02-03,C00993,P023,1,44.21,0.0,Mobile app,ES
O006832,2025-02-03,C00685,P029,2,33.81,0.15,Website,FR
O006833,2025-02-03,C01530,P027,1,75.79,0.0,Mobile app,IT
O006834,2025-02-03,C00304,P004,2,46.8,0.15,Website,UK
O006835,2025-02-04,C01826,P008,2,41.18,0.1,Website,FR
O006836,2025-02-04,C00851,P007,1,62.95,0.15,Website,FR
O006837,2025-02-04,C01894,P007,2,59.92,0.1,Website,DE
O006838,2025-02-04,C00360,P039,1,24.09,0.0,Mobile app,FR
O006839,2025-02-04,C00948,P039,3,22.99,0.0,Website,DE
O006840,2025-02-04,C00209,P035,1,14.25,0.0,Mobile app,DE
O006841,2025-02-04,C01625,P043,1,17.15,0.0,Amazon,ES
O006842,2025-02-04,C00202,P020,4,60.62,0.0,Website,UK
O006843,2025-02-04,C00866,P028,2,61.36,0.0,Mobile app,DE
O006844,2025-02-04,C00295,P026,3,77.19,0.0,Mobile app,UK
O006845,2025-02-04,C01837,P020,2,56.95,0.05,Website,NL
O006846,2025-02-04,C01979,P010,4,49.92,0.0,Website,FR
O006847,2025-02-04,C01868,P032,2,28.32,0.0,Mobile app,FR
O006848,2025-02-04,C01301,P027,3,78.73,0.0,Mobile app,FR
O006849,2025-02-04,C01590,P011,1,56.27,0.1,Website,FR
O006850,2025-02-04,C00553,P011,1,52.3,0.05,Website,FR
O006851,2025-02-04,C01851,P017,3,43.88,0.1,Amazon,FR
O006852,2025-02-04,C01768,P044,2,28.14,0.0,Website,UK
O006853,2025-02-04,C00931,P038,1,28.33,0.05,Website,FR
O006854,2025-02-05,C01182,P021,2,37.65,0.0,Website,FR
O006855,2025-02-05,C01008,P044,2,26.77,0.0,Mobile app,UK
O006856,2025-02-05,C00924,P006,2,46.29,0.05,Website,UK
O006857,2025-02-05,C01937,P001,3,62.91,0.0,Website,UK
O006858,2025-02-05,C01272,P029,1,33.7,0.0,Mobile app,UK
O006859,2025-02-05,C01454,P028,1,64.92,0.15,Website,UK
O006860,2025-02-05,C00278,P036,3,24.92,0.05,Amazon,UK
O006861,2025-02-05,C01256,P028,1,64.44,0.15,Mobile app,UK
O006862,2025-02-05,C01595,P006,1,49.16,0.0,Website,DE
O006863,2025-02-05,C01589,P033,1,16.71,0.15,eBay,UK
O006864,2025-02-05,C00463,P013,4,62.55,0.0,Website,UK
O006865,2025-02-05,C00969,P023,3,45.68,0.05,Mobile app,FR
O006866,2025-02-05,C00470,P032,1,27.69,0.05,Mobile app,UK
O006867,2025-02-05,C01669,P019,2,39.13,0.15,Mobile app,IT
O006868,2025-02-05,C00805,P006,2,47.3,0.0,eBay,UK
O006869,2025-02-05,C01530,P019,1,38.96,0.05,Website,IT
O006870,2025-02-05,C01494,P031,1,17.43,0.0,Website,UK
O006871,2025-02-06,C01400,P019,2,40.13,0.05,Amazon,ES
O006872,2025-02-06,C01659,P004,1,45.65,0.0,Website,IT
O006873,2025-02-06,C00593,P012,1,47.8,0.15,eBay,UK
O006874,2025-02-06,C01783,P045,4,29.86,0.1,Website,IT
O006875,2025-02-06,C00143,P016,4,49.63,0.0,Mobile app,ES
O006876,2025-02-06,C00838,P003,1,39.84,0.0,Website,IT
O006877,2025-02-06,C01931,P024,1,48.02,0.15,Mobile app,FR
O006878,2025-02-06,C00483,P038,1,28.12,0.1,eBay,UK
O006879,2025-02-06,C00071,P035,1,14.17,0.0,Amazon,UK
O006880,2025-02-06,C00269,P007,1,60.97,0.05,Amazon,DE
O006881,2025-02-06,C01697,P024,2,47.22,0.05,Amazon,UK
O006882,2025-02-06,C00022,P034,1,15.38,0.15,Website,UK
O006883,2025-02-06,C00260,P029,1,36.27,0.0,Mobile app,DE
O006884,2025-02-06,C01188,P006,2,46.03,0.05,Amazon,UK
O006885,2025-02-06,C00722,P024,1,47.25,0.05,Website,IT
O006886,2025-02-06,C01575,P027,1,75.72,0.15,Mobile app,UK
O006887,2025-02-06,C01561,P016,1,53.05,0.0,Website,NL
O006888,2025-02-06,C00951,P016,1,53.14,0.0,Amazon,FR
O006889,2025-02-06,C00949,P023,4,46.69,0.0,Website,ES
O006890,2025-02-06,C00972,P019,3,41.4,0.1,Website,FR
O006891,2025-02-07,C00357,P037,1,11.68,0.0,Mobile app,IT
O006892,2025-02-07,C01788,P032,2,26.21,0.0,Website,UK
O006893,2025-02-07,C01394,P009,3,52.99,0.15,eBay,NL
O006894,2025-02-07,C00803,P030,2,33.31,0.0,Amazon,IT
O006895,2025-02-07,C00326,P016,1,51.58,0.0,eBay,UK
O006896,2025-02-07,C00453,P043,1,15.64,0.0,Amazon,UK
O006897,2025-02-07,C00113,P018,4,74.29,0.1,Mobile app,NL
O006898,2025-02-07,C00576,P035,1,14.41,0.15,Website,IT
O006899,2025-02-07,C01472,P010,1,53.19,0.0,Mobile app,ES
O006900,2025-02-07,C01805,P036,1,23.89,0.15,Website,UK
O006901,2025-02-07,C01413,P028,1,64.42,0.1,Website,UK
O006902,2025-02-07,C01467,P017,2,43.36,0.0,Mobile app,ES
O006903,2025-02-07,C00341,P032,1,27.52,0.15,Mobile app,UK
O006904,2025-02-08,C01370,P005,2,67.64,0.0,Website,DE
O006905,2025-02-08,C01476,P019,1,39.91,0.1,Website,DE
O006906,2025-02-08,C00237,P003,3,40.04,0.0,Website,UK
O006907,2025-02-08,C00898,P023,1,44.64,0.05,Website,UK
O006908,2025-02-08,C00099,P039,2,24.21,0.15,Mobile app,NL
O006909,2025-02-08,C01471,P002,2,65.65,0.15,Mobile app,UK
O006910,2025-02-08,C00332,P010,3,53.77,0.05,Amazon,FR
O006911,2025-02-08,C00821,P016,1,49.82,0.1,Website,UK
O006912,2025-02-08,C01724,P016,3,51.31,0.15,Website,UK
O006913,2025-02-08,C01976,P002,1,68.16,0.05,Mobile app,UK
O006914,2025-02-08,C00850,P024,4,46.43,0.15,eBay,ES
O006915,2025-02-08,C01199,P002,2,69.8,0.0,Mobile app,FR
O006916,2025-02-08,C00864,P022,3,39.29,0.0,Website,UK
O006917,2025-02-08,C01158,P042,1,14.57,0.0,Mobile app,NL
O006918,2025-02-09,C01574,P034,1,14.79,0.05,Amazon,DE
O006919,2025-02-09,C01032,P043,4,17.22,0.1,Amazon,UK
O006920,2025-02-09,C00908,P011,2,53.16,0.05,Mobile app,UK
O006921,2025-02-09,C01791,P015,2,54.27,0.0,Website,FR
O006922,2025-02-09,C00535,P036,2,24.61,0.0,Website,UK
O006923,2025-02-09,C00846,P020,2,55.73,0.05,Website,UK
O006924,2025-02-09,C00471,P003,1,43.36,0.0,Mobile app,DE
O006925,2025-02-09,C00395,P038,2,28.5,0.15,Website,UK
O006926,2025-02-09,C00278,P044,3,26.36,0.0,Website,NL
O006927,2025-02-09,C01611,P006,2,48.68,0.15,Mobile app,UK
O006928,2025-02-09,C01356,P042,1,15.41,0.0,Mobile app,FR
O006929,2025-02-09,C00303,P026,4,73.97,0.15,Website,UK
O006930,2025-02-09,C01081,P008,4,42.4,0.0,Website,FR
O006931,2025-02-09,C01731,P013,3,60.0,0.0,Website,NL
O006932,2025-02-09,C01773,P034,1,15.46,0.0,eBay,NL
O006933,2025-02-09,C01581,P012,2,49.78,0.0,eBay,ES
O006934,2025-02-09,C01666,P039,3,22.63,0.1,Website,DE
O006935,2025-02-09,C01787,P009,1,49.99,0.1,Website,DE
O006936,2025-02-09,C00552,P021,4,40.95,0.0,Website,UK
O006937,2025-02-09,C00283,P031,2,17.62,0.05,Amazon,FR
O006938,2025-02-09,C01926,P026,2,73.98,0.0,Mobile app,UK
O006939,2025-02-09,C01717,P013,1,58.67,0.15,Website,ES
O006940,2025-02-09,C00806,P038,1,27.58,0.0,Website,UK
O006941,2025-02-10,C01499,P014,2,45.78,0.1,eBay,UK
O006942,2025-02-10,C00287,P026,4,76.58,0.05,eBay,UK
O006943,2025-02-10,C00154,P017,1,42.47,0.05,Mobile app,UK
O006944,2025-02-10,C01157,P031,2,18.54,0.0,eBay,UK
O006945,2025-02-10,C01131,P001,1,63.09,0.0,Amazon,UK
O006946,2025-02-10,C01591,P033,3,17.56,0.1,Website,UK
O006947,2025-02-10,C01067,P042,1,15.96,0.0,Website,UK
O006948,2025-02-10,C00572,P019,1,40.49,0.0,Website,UK
O006949,2025-02-10,C01189,P027,1,72.28,0.15,Mobile app,UK
O006950,2025-02-10,C01661,P042,2,15.97,0.05,Website,IT
O006951,2025-02-10,C00574,P010,4,53.99,0.15,Mobile app,UK
O006952,2025-02-10,C01457,P043,3,15.78,0.0,Website,NL
O006953,2025-02-10,C00012,P015,1,50.19,0.0,Amazon,UK
O006954,2025-02-10,C01057,P012,1,50.56,0.0,Mobile app,ES
O006955,2025-02-10,C01874,P010,1,50.44,0.0,Mobile app,UK
O006956,2025-02-10,C01405,P011,4,54.94,0.05,Website,IT
O006957,2025-02-11,C01460,P013,1,63.46,0.0,Website,UK
O006958,2025-02-11,C00595,P044,2,27.85,0.1,Website,UK
O006959,2025-02-11,C01496,P032,1,26.58,0.05,Mobile app,DE
O006960,2025-02-11,C00355,P014,4,49.7,0.0,Mobile app,FR
O006961,2025-02-11,C01759,P038,2,27.93,0.05,Amazon,IT
O006962,2025-02-11,C01780,P027,4,71.81,0.0,Website,UK
O006963,2025-02-11,C00079,P037,1,11.77,0.0,Website,UK
O006964,2025-02-11,C01336,P043,4,16.05,0.1,Website,UK
O006965,2025-02-11,C00896,P043,2,16.98,0.1,Mobile app,NL
O006966,2025-02-11,C00266,P020,1,59.4,0.0,Amazon,ES
O006967,2025-02-11,C00980,P008,1,44.1,0.0,Website,UK
O006968,2025-02-12,C01958,P020,1,58.06,0.0,Mobile app,UK
O006969,2025-02-12,C00238,P002,1,70.06,0.0,Mobile app,UK
O006970,2025-02-12,C00085,P007,2,64.31,0.0,Amazon,NL
O006971,2025-02-12,C00143,P033,2,16.7,0.0,eBay,IT
O006972,2025-02-12,C00870,P026,1,71.84,0.0,Website,UK
O006973,2025-02-12,C00181,P007,1,61.63,0.0,Mobile app,UK
O006974,2025-02-12,C00299,P014,3,50.09,0.0,Mobile app,DE
O006975,2025-02-12,C00662,P042,2,15.19,0.0,Website,FR
O006976,2025-02-12,C00907,P029,1,35.23,0.1,Website,UK
O006977,2025-02-12,C00568,P003,1,39.67,0.0,Website,UK
O006978,2025-02-12,C01591,P013,2,63.27,0.15,Amazon,UK
O006979,2025-02-12,C00945,P026,1,73.81,0.1,Mobile app,FR
O006980,2025-02-12,C01480,P015,1,52.37,0.15,Amazon,IT
O006981,2025-02-12,C01870,P016,1,50.29,0.15,Mobile app,UK
O006982,2025-02-12,C01660,P024,1,44.2,0.1,Website,ES
O006983,2025-02-12,C00973,P014,1,49.79,0.05,Website,ES
O006984,2025-02-12,C01089,P013,1,61.13,0.15,Amazon,FR
O006985,2025-02-12,C00451,P030,2,35.36,0.0,Mobile app,UK
O006986,2025-02-13,C01152,P031,2,18.3,0.05,Mobile app,UK
O006987,2025-02-13,C00642,P013,2,63.53,0.0,Website,DE
O006988,2025-02-13,C00789,P019,1,38.89,0.15,Website,DE
O006989,2025-02-13,C01526,P041,4,30.7,0.0,Mobile app,UK
O006990,2025-02-13,C01656,P008,2,43.01,0.05,Website,NL
O006991,2025-02-13,C00369,P020,1,55.12,0.1,Website,DE
O006992,2025-02-13,C00340,P014,1,46.17,0.0,Website,UK
O006993,2025-02-13,C00723,P002,4,64.09,0.1,Website,UK
O006994,2025-02-13,C00991,P030,2,34.9,0.15,Website,IT
O006995,2025-02-13,C00794,P002,4,66.89,0.0,Mobile app,UK
O006996,2025-02-13,C01077,P013,1,58.87,0.1,Website,ES
O006997,2025-02-13,C00402,P027,1,78.95,0.1,Mobile app,FR
O006998,2025-02-13,C00018,P010,1,50.38,0.1,Mobile app,IT
O006999,2025-02-13,C00309,P003,1,43.51,0.05,Website,DE
O007000,2025-02-13,C00521,P040,1,16.01,0.0,Mobile app,ES
O007001,2025-02-13,C00664,P044,1,28.8,0.0,Amazon,FR
O007002,2025-02-13,C01885,P027,1,76.38,0.15,Website,UK
O007003,2025-02-14,C01533,P032,1,27.68,0.0,Mobile app,UK
O007004,2025-02-14,C01102,P024,1,47.8,0.0,Website,FR
O007005,2025-02-14,C00887,P007,2,64.06,0.0,Website,FR
O007006,2025-02-14,C01969,P025,2,48.6,0.1,Mobile app,DE
O007007,2025-02-14,C00190,P002,4,70.02,0.15,Website,NL
O007008,2025-02-14,C01207,P005,3,64.51,0.1,Website,UK
O007009,2025-02-14,C00186,P036,3,25.36,0.1,Amazon,ES
O007010,2025-02-14,C01100,P013,3,63.43,0.0,Mobile app,DE
O007011,2025-02-14,C01480,P005,1,66.46,0.0,eBay,UK
O007012,2025-02-14,C00834,P035,1,13.71,0.0,Website,FR
O007013,2025-02-14,C01575,P030,1,33.61,0.05,Website,UK
O007014,2025-02-14,C01723,P001,1,62.31,0.05,Website,DE
O007015,2025-02-14,C00278,P011,2,54.04,0.1,Amazon,NL
O007016,2025-02-14,C00876,P041,1,30.43,0.1,Website,NL
O007017,2025-02-15,C00952,P042,1,14.96,0.05,Amazon,DE
O007018,2025-02-15,C00433,P020,2,59.78,0.0,Website,IT
O007019,2025-02-15,C00383,P026,3,74.06,0.05,Website,UK
O007020,2025-02-15,C00783,P031,2,18.31,0.0,Mobile app,DE
O007021,2025-02-15,C00717,P020,2,57.56,0.05,eBay,UK
O007022,2025-02-15,C00757,P030,1,35.18,0.1,eBay,UK
O007023,2025-02-15,C01051,P045,1,29.11,0.15,Website,DE
O007024,2025-02-15,C01556,P026,2,77.55,0.15,Mobile app,DE
O007025,2025-02-15,C00302,P016,1,49.92,0.05,Mobile app,UK
O007026,2025-02-15,C00909,P013,1,58.29,0.0,Website,FR
O007027,2025-02-15,C01714,P039,2,22.56,0.0,Website,UK
O007028,2025-02-15,C01335,P020,1,59.82,0.0,Mobile app,DE
O007029,2025-02-15,C01543,P035,2,14.53,0.15,Mobile app,FR
O007030,2025-02-15,C00528,P022,1,39.32,0.0,Mobile app,FR
O007031,2025-02-15,C01829,P015,1,51.62,0.0,Amazon,UK
O007032,2025-02-15,C01419,P045,4,30.47,0.0,Amazon,DE
O007033,2025-02-15,C01917,P043,2,16.19,0.1,Mobile app,FR
O007034,2025-02-15,C00312,P042,1,15.46,0.1,Website,FR
O007035,2025-02-15,C01854,P036,1,24.73,0.15,Mobile app,DE
O007036,2025-02-16,C01595,P031,4,17.14,0.05,eBay,UK
O007037,2025-02-16,C00542,P020,1,55.33,0.0,Amazon,UK
O007038,2025-02-16,C01091,P041,2,31.9,0.0,Mobile app,FR
O007039,2025-02-16,C01020,P039,2,24.69,0.0,Website,UK
O007040,2025-02-16,C01938,P012,2,49.16,0.05,Website,FR
O007041,2025-02-16,C01091,P033,1,17.11,0.0,Website,NL
O007042,2025-02-16,C01685,P013,3,61.57,0.15,Website,UK
O007043,2025-02-16,C01573,P039,2,23.16,0.1,Website,UK
O007044,2025-02-16,C01368,P006,1,49.19,0.0,Mobile app,UK
O007045,2025-02-16,C01605,P009,1,50.49,0.15,Mobile app,DE
O007046,2025-02-16,C01384,P043,1,15.63,0.15,Website,IT
O007047,2025-02-16,C00532,P006,2,45.7,0.05,Website,ES
O007048,2025-02-17,C01672,P012,1,48.93,0.0,Website,NL
O007049,2025-02-17,C01696,P014,4,48.29,0.0,Website,ES
O007050,2025-02-17,C01664,P026,2,71.14,0.0,Mobile app,UK
O007051,2025-02-17,C00938,P041,2,30.56,0.0,Website,ES
O007052,2025-02-17,C00879,P033,4,17.05,0.0,Mobile app,UK
O007053,2025-02-17,C00223,P044,1,26.54,0.0,Mobile app,IT
O007054,2025-02-17,C00718,P019,4,40.55,0.1,Mobile app,IT
O007055,2025-02-17,C01370,P040,3,16.79,0.0,Website,UK
O007056,2025-02-17,C00364,P005,1,67.45,0.1,Mobile app,UK
O007057,2025-02-17,C00460,P041,1,31.59,0.15,Website,DE
O007058,2025-02-17,C01388,P032,2,26.87,0.1,eBay,UK
O007059,2025-02-17,C01393,P026,1,76.44,0.15,Website,ES
O007060,2025-02-17,C00075,P009,2,50.0,0.0,Website,UK
O007061,2025-02-17,C00389,P026,4,75.17,0.0,Mobile app,ES
O007062,2025-02-17,C00012,P023,1,45.57,0.0,Amazon,DE
O007063,2025-02-17,C01674,P043,2,15.64,0.1,Website,DE
O007064,2025-02-17,C00587,P039,1,22.51,0.0,Website,ES
O007065,2025-02-17,C01132,P040,2,15.89,0.15,Website,ES
O007066,2025-02-17,C01933,P013,2,59.92,0.15,Website,UK
O007067,2025-02-18,C00999,P002,1,69.49,0.0,Amazon,UK
O007068,2025-02-18,C01992,P042,2,16.01,0.0,Website,UK
O007069,2025-02-18,C00061,P009,2,49.48,0.0,Mobile app,NL
O007070,2025-02-18,C00546,P039,4,24.02,0.15,Website,UK
O007071,2025-02-18,C01106,P040,1,16.75,0.0,Website,FR
O007072,2025-02-18,C01422,P007,4,60.81,0.0,Mobile app,UK
O007073,2025-02-18,C00287,P045,3,30.64,0.0,eBay,DE
O007074,2025-02-18,C00187,P011,4,52.35,0.15,Website,UK
O007075,2025-02-18,C00335,P044,1,27.85,0.0,Website,UK
O007076,2025-02-18,C01117,P014,1,46.49,0.15,Website,UK
O007077,2025-02-18,C01347,P027,2,75.68,0.1,Mobile app,UK
O007078,2025-02-18,C01508,P037,4,11.52,0.1,eBay,UK
O007079,2025-02-18,C00841,P040,2,16.63,0.0,Amazon,IT
O007080,2025-02-18,C01457,P016,1,51.9,0.15,Amazon,DE
O007081,2025-02-18,C01166,P019,4,38.39,0.1,Website,NL
O007082,2025-02-18,C00002,P041,2,30.74,0.0,Website,UK
O007083,2025-02-18,C00590,P012,2,48.81,0.0,Website,UK
O007084,2025-02-18,C00969,P028,2,64.21,0.05,eBay,UK
O007085,2025-02-19,C00786,P040,2,15.9,0.0,Website,FR
O007086,2025-02-19,C00848,P012,1,49.38,0.05,Website,DE
O007087,2025-02-19,C01366,P042,3,15.62,0.0,Amazon,UK
O007088,2025-02-19,C00743,P024,3,46.92,0.15,Mobile app,UK
O007089,2025-02-19,C00960,P025,1,48.29,0.15,Website,UK
O007090,2025-02-19,C01820,P028,4,59.62,0.05,Mobile app,IT
O007091,2025-02-19,C01383,P026,3,72.1,0.0,Website,FR
O007092,2025-02-19,C00254,P019,2,39.83,0.05,Website,UK
O007093,2025-02-19,C01342,P005,3,63.17,0.15,Website,DE
O007094,2025-02-19,C00390,P007,1,64.14,0.0,eBay,DE
O007095,2025-02-19,C01218,P023,1,46.41,0.0,Mobile app,ES
O007096,2025-02-19,C01823,P003,1,42.97,0.0,Website,FR
O007097,2025-02-19,C00958,P006,2,48.7,0.0,Website,ES
O007098,2025-02-19,C01715,P042,1,15.51,0.15,eBay,DE
O007099,2025-02-19,C01808,P013,3,59.98,0.05,Amazon,UK
O007100,2025-02-19,C00357,P038,4,27.86,0.15,Website,DE
O007101,2025-02-20,C00998,P011,4,56.43,0.1,Website,UK
O007102,2025-02-20,C00620,P007,3,61.75,0.0,Website,DE
O007103,2025-02-20,C00176,P015,2,51.37,0.0,Website,IT
O007104,2025-02-20,C00447,P009,1,49.33,0.0,Mobile app,DE
O007105,2025-02-20,C00093,P038,1,27.42,0.05,Website,UK
O007106,2025-02-20,C00612,P009,1,49.79,0.05,Website,NL
O007107,2025-02-20,C00958,P009,3,50.29,0.15,Amazon,UK
O007108,2025-02-20,C00578,P007,1,60.53,0.0,Website,FR
O007109,2025-02-20,C00969,P042,1,14.64,0.0,Website,IT
O007110,2025-02-20,C00323,P002,3,67.52,0.0,Website,UK
O007111,2025-02-20,C01180,P036,1,23.48,0.0,Mobile app,UK
O007112,2025-02-20,C01669,P031,1,17.88,0.0,Website,UK
O007113,2025-02-20,C00503,P014,2,45.71,0.05,Website,UK
O007114,2025-02-21,C01870,P040,2,15.83,0.0,Website,ES
O007115,2025-02-21,C01463,P028,2,61.37,0.0,Mobile app,FR
O007116,2025-02-21,C00083,P018,4,72.89,0.0,Website,UK
O007117,2025-02-21,C01651,P031,3,18.01,0.0,Website,FR
O007118,2025-02-21,C00368,P030,2,33.87,0.05,Website,DE
O007119,2025-02-21,C00005,P037,3,11.77,0.0,Amazon,FR
O007120,2025-02-22,C01584,P004,4,48.07,0.15,Amazon,ES
O007121,2025-02-22,C00575,P001,1,63.82,0.0,Website,DE
O007122,2025-02-22,C01427,P017,3,40.75,0.0,Website,NL
O007123,2025-02-22,C01121,P025,1,50.32,0.1,Mobile app,UK
O007124,2025-02-22,C01030,P033,2,16.27,0.1,Website,IT
O007125,2025-02-22,C00705,P034,2,14.93,0.1,Website,FR
O007126,2025-02-22,C01882,P005,1,64.74,0.0,Website,DE
O007127,2025-02-22,C01174,P015,1,50.72,0.1,Website,ES
O007128,2025-02-22,C00238,P004,1,47.86,0.0,Website,FR
O007129,2025-02-22,C01850,P045,4,28.24,0.1,Amazon,FR
O007130,2025-02-22,C01048,P006,2,47.91,0.05,Amazon,UK
O007131,2025-02-22,C00515,P001,1,62.8,0.0,Mobile app,FR
O007132,2025-02-22,C00437,P034,4,15.8,0.05,Amazon,UK
O007133,2025-02-22,C00919,P030,2,33.84,0.05,Mobile app,UK
O007134,2025-02-22,C01243,P011,1,52.38,0.15,Amazon,NL
O007135,2025-02-22,C01020,P021,4,41.0,0.0,Mobile app,ES
O007136,2025-02-22,C01300,P006,3,48.22,0.0,Website,UK
O007137,2025-02-22,C00387,P003,2,42.73,0.0,eBay,UK
O007138,2025-02-22,C01866,P014,2,49.45,0.0,Website,IT
O007139,2025-02-22,C01950,P018,4,71.83,0.1,Mobile app,NL
O007140,2025-02-22,C01312,P008,1,43.49,0.05,Mobile app,FR
O007141,2025-02-22,C01981,P028,1,60.89,0.0,Website,UK
O007142,2025-02-22,C01542,P027,2,79.16,0.0,Mobile app,IT
O007143,2025-02-22,C00072,P044,3,28.16,0.15,Website,UK
O007144,2025-02-22,C01732,P043,1,16.1,0.0,Website,UK
O007145,2025-02-23,C01796,P038,2,28.88,0.0,Website,FR
O007146,2025-02-23,C00159,P025,2,47.96,0.0,Amazon,DE
O007147,2025-02-23,C00009,P004,1,45.9,0.0,Website,DE
O007148,2025-02-23,C00502,P045,2,29.01,0.0,Mobile app,UK
O007149,2025-02-23,C01833,P002,3,67.97,0.05,Mobile app,FR
O007150,2025-02-23,C01757,P034,1,15.53,0.0,Website,UK
O007151,2025-02-23,C00506,P025,1,48.25,0.0,Website,DE
O007152,2025-02-23,C00778,P010,1,54.59,0.0,Website,DE
O007153,2025-02-23,C01412,P036,1,24.86,0.0,Website,IT
O007154,2025-02-23,C01230,P001,4,61.72,0.15,Website,ES
O007155,2025-02-23,C01025,P029,2,33.87,0.0,Website,UK
O007156,2025-02-23,C00168,P041,2,30.84,0.15,Website,UK
O007157,2025-02-23,C00980,P012,3,47.81,0.1,Mobile app,FR
O007158,2025-02-23,C01668,P027,1,73.54,0.05,Amazon,DE
O007159,2025-02-23,C01873,P002,2,66.23,0.0,Mobile app,FR
O007160,2025-02-23,C01004,P045,2,28.26,0.05,Website,NL
O007161,2025-02-23,C00370,P005,1,67.94,0.0,Amazon,UK
O007162,2025-02-23,C00459,P009,4,51.74,0.05,Mobile app,NL
O007163,2025-02-23,C01672,P018,1,74.93,0.15,Website,UK
O007164,2025-02-23,C01399,P011,1,56.56,0.0,Website,IT
O007165,2025-02-24,C00638,P017,1,43.67,0.05,Amazon,NL
O007166,2025-02-24,C00104,P022,3,42.09,0.1,Amazon,UK
O007167,2025-02-24,C01412,P004,1,49.39,0.0,Mobile app,UK
O007168,2025-02-24,C01716,P016,1,53.14,0.0,Website,UK
O007169,2025-02-24,C00390,P011,4,55.8,0.05,Website,UK
O007170,2025-02-24,C01283,P033,1,16.71,0.1,Website,IT
O007171,2025-02-24,C01375,P016,2,51.95,0.0,Website,UK
O007172,2025-02-24,C00117,P013,2,61.34,0.0,Website,ES
O007173,2025-02-24,C00818,P035,2,14.24,0.0,Website,UK
O007174,2025-02-24,C00762,P013,1,60.21,0.05,Website,DE
O007175,2025-02-24,C00517,P006,1,47.12,0.0,eBay,FR
O007176,2025-02-24,C01524,P031,1,16.86,0.0,Mobile app,IT
O007177,2025-02-25,C01148,P029,3,33.28,0.15,eBay,DE
O007178,2025-02-25,C01593,P040,3,16.31,0.0,Mobile app,IT
O007179,2025-02-25,C01633,P009,2,50.12,0.05,eBay,UK
O007180,2025-02-25,C00885,P019,1,39.63,0.0,Website,IT
O007181,2025-02-25,C01577,P008,3,42.67,0.0,Mobile app,IT
O007182,2025-02-25,C01088,P004,4,49.53,0.0,eBay,DE
O007183,2025-02-25,C01204,P028,4,59.88,0.0,Mobile app,DE
O007184,2025-02-25,C00352,P008,1,41.95,0.0,eBay,DE
O007185,2025-02-25,C00063,P007,1,65.07,0.0,Website,UK
O007186,2025-02-25,C01324,P037,3,12.55,0.1,Website,FR
O007187,2025-02-25,C01761,P002,2,66.42,0.15,Website,IT
O007188,2025-02-25,C01862,P042,1,15.76,0.0,Mobile app,UK
O007189,2025-02-25,C01595,P007,2,62.32,0.0,Mobile app,UK
O007190,2025-02-26,C00077,P040,3,16.54,0.0,eBay,UK
O007191,2025-02-26,C00580,P027,1,72.14,0.0,Website,UK
O007192,2025-02-26,C00688,P009,2,54.02,0.0,Mobile app,DE
O007193,2025-02-26,C00962,P024,2,48.07,0.1,Website,UK
O007194,2025-02-26,C00723,P016,3,48.86,0.0,Website,FR
O007195,2025-02-26,C00637,P009,3,52.64,0.0,Website,UK
O007196,2025-02-26,C01616,P031,1,16.96,0.15,Website,UK
O007197,2025-02-26,C00272,P041,1,29.08,0.0,Mobile app,UK
O007198,2025-02-26,C01786,P026,1,77.51,0.05,Mobile app,IT
O007199,2025-02-26,C00796,P007,3,61.84,0.0,Website,UK
O007200,2025-02-26,C00518,P040,4,16.7,0.1,Mobile app,UK
O007201,2025-02-26,C00444,P026,1,77.37,0.15,Website,NL
O007202,2025-02-26,C01538,P022,2,39.79,0.15,Website,DE
O007203,2025-02-26,C00492,P001,1,62.42,0.05,Website,IT
O007204,2025-02-26,C01423,P029,4,35.87,0.0,Amazon,UK
O007205,2025-02-26,C00249,P038,2,28.91,0.0,Website,FR
O007206,2025-02-26,C01257,P024,2,47.25,0.1,Website,ES
O007207,2025-02-26,C01707,P027,2,72.34,0.0,Website,IT
O007208,2025-02-27,C01951,P036,2,24.32,0.0,Mobile app,UK
O007209,2025-02-27,C01334,P024,1,46.83,0.0,Website,UK
O007210,2025-02-27,C00298,P025,2,50.99,0.0,Amazon,UK
O007211,2025-02-27,C00635,P007,3,64.71,0.05,Mobile app,FR
O007212,2025-02-27,C01426,P038,4,27.55,0.1,Website,UK
O007213,2025-02-27,C01688,P004,1,48.12,0.05,Amazon,UK
O007214,2025-02-27,C01162,P005,4,66.48,0.0,Mobile app,UK
O007215,2025-02-27,C00436,P018,1,77.68,0.0,Mobile app,UK
O007216,2025-02-27,C00685,P040,2,16.36,0.0,Website,UK
O007217,2025-02-27,C01243,P027,1,77.67,0.0,eBay,NL
O007218,2025-02-27,C00612,P027,1,74.94,0.0,Website,UK
O007219,2025-02-27,C01259,P033,1,17.65,0.0,Mobile app,UK
O007220,2025-02-27,C01793,P041,1,30.58,0.0,Website,FR
O007221,2025-02-27,C00985,P014,1,49.91,0.0,eBay,UK
O007222,2025-02-27,C00395,P024,2,44.76,0.0,Website,IT
O007223,2025-02-27,C01127,P001,2,60.61,0.0,eBay,UK
